"X","Y"
267926.23492515,585062.63699474
267919.43591756,585050.0690045
267901.76211756,585017.9494045
267839.83515184,584919.44676581
267829.37045184,584904.77146581
267820.79286952,584892.92677334
267806.25886952,584873.16277334
267728.1954986,584779.54807655
267703.1910986,584753.03087655
267624.69475004,584678.34174112
267599.69935004,584657.01574112
267548.65713009,584616.27020546
267545.56570698,584613.96357793
267539.44167076,584609.2207225
267487.71181454,584571.73854668
267482.04851625,584567.90481566
267481.28287029,584567.35876372
267442.93369899,584541.32779873
267432.59379899,584534.65389873
267423.92712973,584529.12289204
267414.92322973,584523.44159204
267414.70737734,584523.78368158
267386.92120044,584506.57234012
267387.05118401,584506.35956508
267373.55168401,584498.11276508
267370.97614586,584496.69563848
267370.2266562,584496.23138884
267360.3226562,584490.59538884
267360.21932852,584490.77696394
267294.06643762,584454.37796056
267275.14953762,584445.06116056
267274.60697889,584446.16277582
267084.12487871,584372.14735505
267040.14787871,584360.37975505
266893.06884085,584332.6191011
266848.61964085,584327.6359011
266797.56375001,584327.35100095
266815.71611231,584274.99061678
266817.7887319,584210.55956346
266825.62145159,584197.29688908
266832.6286433,584158.22716695
266878.99603663,584046.38894996
266899.06406175,583894.10001594
266903.87564664,583887.83842996
266919.60440872,583849.91115753
266928.88325809,583837.83603718
266931.04800726,583832.61611979
267003.87408031,583737.84378259
267051.49599856,583623.0118353
267137.15316997,583494.65680166
267147.37648138,583443.2141418
267203.82670832,583307.13157349
267212.15575863,583294.65072918
267215.05444382,583280.06526806
267228.97158981,583246.51569578
267243.25696018,583138.15723772
267288.13409935,582912.34666304
267288.13499935,582887.39036304
267288.13539974,582862.3418108
267288.13619949,582837.38354319
267288.13649993,582812.3271826
267288.12740291,582787.18456647
267288.12779971,582762.33861836
267288.12869935,582737.39226289
267288.12909987,582712.33577674
267263.12759585,582522.55089079
267263.12779972,582512.34250272
267263.12849961,582487.38033791
267263.12889971,582462.34191972
267263.12979935,582437.39566304
267263.13019971,582412.33921581
267263.13109935,582387.39296304
267262.09426988,582382.17276728
267287.18698534,582344.55983159
267304.87522268,582255.53375106
267312.19605782,582244.56491463
267322.81750052,582191.04978895
267387.18753798,582094.56230525
267463.1287992,581712.35187004
267463.1297992,581687.39557004
267463.13009976,581662.33522328
267463.1310992,581637.39297004
267463.13159968,581612.34260591
267463.13232159,581589.81323812
267476.31899485,581523.4453937
267528.99731805,581396.38628359
267563.1296998,581137.370071
267563.13019964,581112.34181582
267563.13109935,581087.39366318
267563.13159968,581062.33710921
267563.13239949,581037.38715642
267563.1328996,581012.33871596
267563.1338992,580987.39247004
267563.13429987,580962.3320768
267538.13343572,580772.60040143
267538.13359968,580762.34341665
267538.1345992,580737.38925415
267538.1350998,580712.332871
267538.12600437,580687.18635827
267538.12659957,580662.34041008
267538.12749935,580637.39026318
267538.12799968,580612.33410722
267538.12879949,580587.3837559
267538.12939957,580562.34540389
267538.13029935,580537.38534888
267462.17497109,580155.064791
267299.17321635,579910.78261889
267278.83897534,579861.7572119
267269.60629292,579849.74502045
267253.90214365,579811.87185395
267244.63710224,579799.81329462
267240.35344239,579789.48250314
267228.99166727,579703.25509424
267175.67011892,579574.66095254
267143.24056931,579411.38227226
267137.1420831,579365.08629919
267138.30771807,579361.55862554
267140.72728215,579051.49551173
267048.05094515,578755.59673614
266869.18907246,578502.31148324
266771.58695678,578428.93994657
266770.240993,578423.33562769
266763.600993,578400.25692769
266747.4088654,578349.17127989
266739.9878654,578327.76727989
266715.44165466,578264.08044554
266713.12666279,578258.6354886
266713.12759903,578237.3947774
266713.12829944,578212.34850725
266713.1292992,578187.38835415
266713.12999938,578162.34810942
266713.13109903,578137.38985939
266713.13134755,578127.02315338
266738.12419949,577937.37905386
266738.12499942,577912.34500093
266738.12589935,577887.38084874
266738.1266993,577862.34661555
266738.12779903,577837.3965774
266738.12839942,577812.34222046
266738.12959884,577787.39808424
266717.38412556,577682.99773935
266717.44897892,577682.81761194
266721.43708025,577675.13364294
266726.33848025,577664.37374294
266724.40641384,577663.49363901
266821.06276733,577395.0348202
266828.24114455,577073.23148665
266738.12602367,576782.92839509
266738.12659933,576762.3451222
266738.12779884,576737.39918463
266738.12849961,576712.33284835
266703.97622,576453.19453401
266673.20975878,576379.01559789
266670.65006974,576348.84224049
266668.24476974,576330.02084049
266648.1403035,576221.09595853
266640.3906035,576189.14135853
266621.94964497,576123.08211532
266617.63274497,576109.44271532
266612.75992796,576094.45827336
266608.96592796,576083.09647336
266607.2679772,576078.16308635
266603.97758206,576053.19574738
266587.78289441,576014.1494997
266588.12839884,576012.35538463
266588.12959884,575987.39938463
266588.13039949,575962.33694085
266588.12160493,575937.1866639
266588.12229933,575912.34081812
266588.12349884,575887.39498482
266588.1242993,575862.34861004
266588.12539903,575837.38855974
266588.12629921,575812.34830328
266588.12739903,575787.38625974
266562.82443628,575660.05230078
266528.9920825,575403.26804515
266513.1258143,575365.00280424
266513.12589917,575362.34732332
266513.12719864,575337.40129147
266513.12799949,575312.33494097
266478.97640935,575053.19520361
266470.25911772,575032.17741222
266421.44254138,574769.90175921
266230.82930719,574459.33054502
266151.83358751,574398.79260029
266126.75662857,574373.04056862
266140.00232297,574350.94220218
266153.26754271,574328.13420378
266155.20894271,574324.69250377
266173.3851235,574290.97682265
266177.7885235,574282.42042265
266203.41993041,574228.74979111
266207.09463041,574220.42739111
266215.48053995,574200.87483116
266221.46223995,574186.50793116
266232.30344987,574158.97259386
266407.35430327,573994.95664092
266561.31413461,573705.04322873
266613.10323971,573380.89618675
266557.14116557,573057.44346611
266536.51614301,573019.78533583
266537.05137499,573017.43408175
266541.44827499,572996.87468175
266543.91656997,572984.98041507
266546.51546997,572972.06291507
266548.09424128,572964.04661488
266549.62054128,572956.12621487
266554.57224835,572928.32301997
266555.66154665,572921.66330719
266556.74673312,572915.36742901
266561.44949514,572885.36967628
266564.13459514,572866.36017628
266566.35311976,572849.63640059
266569.47421976,572824.48300059
266571.93604849,572802.68962791
266574.25034849,572779.97132791
266575.86567873,572762.61543613
266577.80817873,572739.56913613
266579.01991665,572723.68132577
266581.11951665,572692.92232577
266582.13023504,572676.0071485
266583.41173504,572651.0038485
266584.07274818,572635.86334534
266584.97414818,572610.87234534
266585.45399602,572593.26532091
266585.91519602,572568.25672091
266586.08243309,572547.46579248
266586.02363309,572522.47019248
266585.61303547,572496.07267501
266584.89393547,572471.07077501
266583.51373984,572439.95498803
266582.01453984,572414.95718803
266579.34787959,572380.48018823
266576.97847959,572355.47738823
266571.89727841,572312.00934408
266568.80307841,572289.77104408
266563.36029046,572255.11762246
266558.81489046,572229.15692246
266549.8603781,572184.12539567
266545.3057781,572163.68559567
266542.37530655,572150.92832315
266540.86970655,572144.56512315
266532.27816354,572110.8786958
266525.43766354,572085.8807958
266516.33089639,572054.6105375
266513.89659639,572046.7320375
266511.44868262,572038.92291299
266507.11188262,572025.28381299
266501.68706814,572008.72399338
266498.17846814,571998.32089338
266491.93060442,571980.36150421
266487.15550442,571967.04490421
266476.31982279,571938.23061215
266464.60172279,571908.46851215
266458.14988892,571892.48726932
266449.64368892,571871.92946932
266446.4366281,571864.26883559
266437.6796281,571843.59263559
266432.9216256,571832.54401926
266425.3032256,571815.14211926
266420.90659484,571805.24557256
266405.38149484,571770.80337256
266404.46570743,571768.77772495
266396.64820743,571751.53712495
266394.23744917,571746.26121233
266383.96104917,571723.94291233
266378.59438596,571712.89173147
266375.78648255,571705.88571871
266371.82855919,571696.15850927
266360.22985919,571668.07620927
266347.19788734,571637.93600987
266335.89618734,571612.93270987
266318.16574082,571575.76533932
266310.12494082,571559.76613932
266301.44174348,571542.8898033
266292.82894348,571526.5337033
266285.60372926,571513.06342938
266278.21702926,571499.54122938
266269.82279231,571484.48455372
266259.26709231,571465.92875372
266250.43699272,571450.71914645
266244.17679272,571440.15124645
266223.21298498,571406.31629188
266202.53068498,571374.37359188
266099.11107956,571259.97462298
266101.19921074,571251.40631161
266130.23141074,571129.80621161
266136.15884677,571103.40274662
266160.92747672,570985.63867327
266168.27133741,570950.79320963
266169.20626751,570946.55615617
266172.41922695,570932.83452778
266174.83915384,570922.87887579
266177.91057943,570911.04303481
266179.5495697,570905.22635306
266182.57975291,570895.20929717
266184.95261659,570887.81806473
266187.75102845,570879.54091384
266192.34486902,570866.79620224
266201.06352577,570843.5547322
266222.58284095,570787.07882942
266288.12087829,570430.80740433
266288.11700626,570412.22724282
266288.1184982,570387.39538147
266288.11949872,570362.35152847
266288.12109794,570337.4077131
266288.1220988,570312.34761457
266288.12359819,570287.40170579
266288.12469868,570262.34751325
266288.12619819,570237.39970603
266288.12484954,570235.69615254
266288.11644954,570230.58495254
266242.51147633,569933.67738162
266110.78782121,569663.70923919
265904.83142582,569445.0408088
265643.22654291,569297.40339996
265349.57880638,569234.11891468
265050.38520236,569260.8977601
264772.64314235,569375.32357604
264722.64814235,569405.39827604
264530.48339901,569555.72934011
264506.05519035,569580.19439093
264489.54788984,569596.67343941
264405.76178031,569613.32218912
264363.11701732,569641.78559247
264363.11729794,569637.40861309
264363.11849856,569612.35240756
264363.11999819,569587.40260603
264363.12119846,569562.35231073
264363.12279794,569537.4045131
264363.11391139,569512.15869953
264363.11549795,569487.40248716
264363.1165985,569462.3583153
264363.11829768,569437.40449288
264363.11939859,569412.35422313
264363.12099794,569387.40831284
264363.12209709,569362.38643126
264363.12279122,569357.14944313
264317.71785782,569059.11041202
264185.55085637,568788.14776557
263978.63429653,568568.8889931
263715.77459105,568421.2622771
263420.86276205,568358.68524329
263120.70301303,568386.84544769
262842.57652501,568503.18344107
262611.76190077,568697.12539444
262449.23762116,568951.04414243
262396.90822116,569068.84284243
262392.25326202,569079.48786898
262377.43629052,569113.91495815
262377.29029151,569114.23919709
262365.43668633,569141.68239557
262364.37762898,569144.0957991
262354.89432269,569165.21681758
262351.10690326,569173.75865305
262349.46197999,569177.51575099
262117.70971619,569142.18290281
262064.31671619,569142.17890281
262052.66328052,569144.0708621
261828.49219803,569110.28996314
261558.81200441,569143.63148673
261416.08700441,569181.49208673
261357.10556743,569199.09797512
261105.11357524,569282.84613448
261004.71610052,569300.99119319
260887.74165083,569089.47663827
260878.3256339,569080.76343939
260877.09470825,569078.71993943
260865.07252698,569060.08436192
260862.89041749,569056.48418707
260861.55501439,569054.63186732
260843.72509923,569026.99372427
260837.68499923,569018.23502427
260836.10216685,569019.32656363
260829.95914038,569010.80565395
260831.38467187,569009.85055043
260824.70787187,568999.88515043
260822.94005978,569001.06958133
260773.5945227,568932.62304819
260774.8244113,568931.69811183
260768.8690113,568923.77921183
260755.62924972,568907.52373126
260755.94504529,568907.26423093
260748.22114529,568897.86473093
260747.94620342,568898.09066034
260744.91023368,568894.36316519
260745.00860155,568894.28534873
260734.88520155,568881.48834873
260734.60469175,568881.71025331
260720.00576608,568863.78602173
260711.08746608,568853.66282173
260707.81974935,568856.54160295
260644.14924836,568767.29628517
260538.45477083,568689.37772562
260499.07078911,568397.71350839
260359.81794356,568111.96052434
260137.92077319,567884.34732466
259855.80112675,567737.87334069
259541.9661007,567687.33920062
259488.1428007,567687.33730062
259338.10573324,567687.33800001
259283.46374398,567687.33896162
259035.66751867,567652.29413464
258799.58143737,567583.84750816
258778.37583617,567577.95172425
258487.72619961,567500.57807495
258190.59102178,567409.93070265
257884.58624986,567296.22370854
257591.80239319,567235.14399726
257294.05101765,567263.37936898
257017.96691212,567378.40408165
256788.24666062,567569.92881611
256625.4394559,567820.8210877
256544.10891002,568108.63780049
256551.53029389,568407.63285215
256599.95858463,568551.34535897
256584.27970975,568605.28462594
256553.32707533,568752.09399697
256532.23647533,568910.09039697
256525.52780164,569106.92329723
256536.06260164,569269.86599723
256539.59192675,569298.95441599
256384.4910103,569182.88735346
256358.1323103,569168.06955346
255993.0501867,569047.60923712
255609.50043763,569073.78622648
255572.60563763,569083.66302648
255291.86179579,569207.56037683
255061.90632026,569410.75520312
255045.50010354,569430.51002473
255023.84055894,569407.79017583
254758.24758837,569261.0754293
254460.87932217,569200.76823961
254159.11292306,569232.42077872
254129.26862306,569240.25807872
254109.83823512,569245.57037938
254100.0656914,569248.34829056
254096.79541737,569249.11697602
254088.16628191,569251.73077763
254077.18113512,569254.85337938
254077.23474769,569255.04198555
253975.79386531,569285.76885757
253969.78466531,569288.01275757
253873.3689131,569329.91397545
253860.6906131,569336.23577545
253816.69110708,569359.56093095
253810.36920708,569363.11673095
253601.30253985,569519.8795573
253593.65193985,569527.3639573
253557.46574967,569564.65252563
253550.43614967,569572.28332563
253411.98772115,569763.77937044
253408.29362115,569770.42157044
253354.14634482,569884.08875351
253346.28274482,569903.68735351
253276.4761807,570211.10948682
253274.7338807,570237.87618682
253275.73572491,570381.68227533
253277.56412491,570404.79797533
253288.77816752,570494.61793501
253289.93586752,570501.38323501
253299.83645492,570551.50279959
253302.06626638,570561.44739064
253302.9161565,570565.39087688
253309.62283518,570591.71662696
253310.31762014,570594.79778443
253320.00738221,570634.05284594
253321.01951527,570637.82381178
253323.95843403,570650.58035378
253328.17477392,570703.57503793
253329.52278526,570719.00552573
253332.14588526,570746.56792573
253334.78479906,570771.08697694
253335.95104659,570780.7961786
253336.00865471,570781.36196481
253341.74520447,570827.17840432
253343.62560447,570839.82140432
253343.68559291,570839.81248221
253346.45286254,570859.97918566
253347.33705407,570865.4288479
253347.48974511,570866.49581467
253353.49242931,570903.48489947
253358.03202931,570928.48619947
253364.42108086,570960.66151496
253368.90728086,570981.46211496
253375.06563218,571008.22692287
253376.64668618,571014.6908196
253187.68010267,571095.03676144
253174.28090267,571103.04306144
253139.41450297,571124.86181744
253127.81350297,571132.45791744
252912.66401785,571322.60724154
252907.78461785,571328.36584154
252844.16093766,571411.99362517
252833.78263766,571427.23502517
252826.80816209,571437.61658222
252820.34046209,571447.37508222
252813.04590047,571459.54847973
252812.15036204,571460.32428566
252799.92787795,571471.08810677
252783.61447795,571485.69220677
252704.42497406,571565.01524607
252695.43847406,571575.08764607
252674.6545587,571599.14201762
252663.2369587,571612.78881762
252644.71075601,571635.60519912
252640.11195601,571641.44219912
252592.98579954,571706.46721859
252589.41293001,571711.8384975
252517.15472068,571729.84688888
252508.63632068,571732.36468888
252486.74931964,571739.10733999
252470.27431964,571744.39003999
252385.72559495,571775.77111658
252385.70224762,571775.78100163
252381.36490951,571774.75633417
252367.99720951,571772.19963417
252367.79529458,571773.25534591
252266.78280258,571757.15279195
252245.58610258,571755.14969195
252164.14262012,571750.7940617
252138.82402012,571750.4740617
252080.96958409,571751.41698971
252057.04928409,571752.49968971
252021.39849998,571754.75202332
251998.24269998,571756.63072332
251998.27002689,571756.9675395
251994.58442858,571757.23918968
251986.48552452,571757.70939241
251964.44881433,571759.42546146
251961.14580252,571759.61152959
251949.68746527,571760.33119792
251947.9031883,571760.36248162
251937.39658934,571760.28046673
251887.26398934,571760.41806673
251505.93627721,571837.1113302
251182.7159115,572053.49357507
251180.8159115,572055.39457507
251148.92297115,572103.14468237
251080.47892289,572155.72909727
251055.97543282,572180.26865921
251031.47233578,572204.73921406
251030.62091527,572205.59052819
251006.03958377,572230.19839883
250981.46846815,572254.73668546
250936.99264072,572312.63225606
250925.93485969,572311.23533882
250923.21664348,572310.89573141
250853.32004348,572302.26023141
250835.15912894,572300.18484207
250830.74668235,572299.72141093
250826.66283447,572299.2343858
250811.07109632,572297.49889981
250703.43039632,572286.37169981
250694.49701419,572285.48873168
250604.98704761,572277.04715093
250593.74274047,572275.85046427
250589.36843699,572275.42494179
250576.68799793,572274.01998667
250562.83397594,572272.1933178
250561.17845894,572271.92640475
250545.66513094,572269.38011864
250532.91544043,572266.48468172
250528.95959054,572265.61883731
250526.27869777,572264.99780152
250481.65930536,572255.72751543
250456.65710536,572251.12461543
250380.74233755,572240.14001698
250355.75093755,572237.49771698
250225.0842888,572232.2806983
250200.0809888,572232.9190983
250084.63807327,572242.57903698
250064.95243397,572245.38205718
250059.21206304,572243.06886465
249993.85446778,572235.56794148
249934.05486522,572214.25194933
249911.85681518,572209.70788796
249808.23425378,572188.45978101
249794.70323094,572185.78231355
249773.70533094,572181.77761355
249766.6603064,572180.46014
249730.9044064,572173.90604
249712.66167663,572170.73640335
249632.05657663,572157.49900335
249625.85585157,572156.50067419
249621.12454501,572155.75415952
249607.00335208,572153.3142422
249289.74163151,572149.57677753
249168.68410118,572187.93480475
249137.04671639,572192.10215274
249113.17530922,572187.35700259
249088.17850922,572187.35520259
249063.15958344,572187.3537018
248937.54512705,572212.31220839
248912.77485752,572212.32035513
248793.15450761,572228.11320982
248587.76805752,572187.35145513
248562.77125752,572187.35975513
248557.9704194,572188.31485507
248265.75366345,572132.12111791
247950.52059825,572174.32829576
247831.77140806,572162.31672957
247813.01190787,572162.32129173
247788.17251217,572162.31960245
247763.17770922,572162.31780259
247738.16690773,572162.3162023
247713.17390864,572162.31440259
247688.17700893,572162.31260259
247662.96634943,572162.32098791
247638.17340893,572162.31920259
247613.17650893,572162.31740259
247588.16758538,572162.31570245
247563.17270893,572162.31390259
247538.17180843,572162.31220231
247513.77001698,572162.32032012
247394.27209839,572138.56656748
247232.89669931,572071.63405862
247220.48540749,572063.35052944
247205.96670563,572060.46449962
247172.24493463,572046.47796419
247149.1435763,572043.43187571
247138.24599005,572039.44740442
247128.33440911,572035.92834492
247113.63796054,572029.64843088
247106.42576844,572026.59993742
247047.84183429,572002.1072113
247001.26393404,571982.11364898
246984.85534972,571974.8312957
246965.45339243,571964.64475396
246955.45807835,571959.46849967
246946.3662521,571954.82483757
246925.38617239,571943.90002005
246918.14615413,571940.25394898
246878.56040183,571918.90796353
246871.02790183,571915.22856353
246767.80191912,571871.78543249
246752.73811912,571866.4173325
246726.82245412,571857.58003807
246710.36825412,571852.21943807
246697.48800131,571848.11927342
246665.84490131,571838.28137342
246655.19135909,571835.03411655
246635.66365909,571829.20061655
246592.16122624,571822.82721456
246567.86388005,571812.61072366
246542.04888984,571805.50653259
246523.84953604,571797.47349091
246404.77381938,571772.34832162
246269.07270747,571723.42146077
246110.68021864,571630.94328825
245976.77509687,571568.54293886
245973.07501404,571566.5787378
245957.32919383,571558.39825001
245908.13739383,571533.39315001
245875.84800027,571517.70272629
245846.44450027,571504.06152629
245842.22029773,571502.11371361
245817.44059773,571490.75741361
245774.36866309,571472.22718073
245758.12319224,571465.68509303
245738.03483253,571457.50667846
245737.63181857,571457.34995356
245733.68790107,571455.72787651
245725.88830107,571452.56997651
245722.04979095,571451.03949411
245646.9372266,571383.66755982
245518.76338007,571286.12717397
245447.91288007,571240.72587397
245280.93335508,571154.67936708
245202.62795508,571123.24326708
245180.82182898,571114.7838409
245087.60292898,571079.8693409
244678.44697428,571018.04628261
244618.78967428,571021.53668261
244431.74885296,571050.41985499
244343.60099729,571072.73833964
244290.58492164,571067.32174932
244040.98010107,571039.81862659
244037.32625339,571039.4228158
244029.35139188,571038.5737458
243910.04495029,570937.34462559
243592.69102942,570816.9692942
243253.35254666,570809.68056144
242931.12256148,570916.31811653
242915.56546754,570928.40849042
242803.51074849,570953.12236001
242796.15014849,570955.20356001
242736.94381314,570973.94804837
242715.98861314,570981.30574837
242607.00485493,571026.97087657
242592.48005493,571034.09317657
242537.55938882,571063.17442618
242530.39988882,571067.25522618
242467.46436048,571106.28366181
242459.20276048,571111.84076181
242419.65231305,571139.8597169
242408.59461305,571148.1030169
242363.43465962,571183.83711177
242357.75945962,571188.59981177
242298.70151006,571242.32254107
242288.51401006,571252.36154107
242258.66406636,571283.06352937
242249.16776636,571293.25882937
242232.52031272,571311.58124366
242227.20191272,571317.58234366
242202.46655792,571346.58836605
242193.90185792,571357.02846605
242178.45578391,571376.33878718
242172.7841166,571383.61193342
242130.67253996,571437.25255864
241971.56538945,571729.63818544
241917.24290767,572058.04876395
241973.7242668,572386.0949439
242134.75108147,572677.42775198
242382.48086564,572899.76621951
242689.46405926,573028.47425708
242704.37755926,573031.96285708
242728.32676192,573037.2561974
242738.32447979,573039.33766995
242825.70157896,573089.88003677
242881.47917822,573115.39110489
242800.64808534,573184.57241279
242774.38938534,573215.09621279
242629.10186498,573438.39441138
242547.92712556,573692.12893948
242531.75952546,573783.02308625
242524.28123623,573819.13092977
242518.69725619,573905.82418167
242480.62844815,573913.39829688
242435.6361763,573943.42768186
242205.08157078,574058.88671277
242082.38269245,574180.40833401
242081.61439685,574179.63868687
242056.61519685,574204.59398687
242052.321316,574210.18128102
241981.28399623,574280.53702007
241947.23433725,574346.92281668
241897.37863981,574411.79616932
241822.43990051,574592.47336683
241814.09406616,574604.97805389
241811.18627959,574619.6058314
241797.2613713,574653.17876617
241790.75489757,574702.52418284
241789.05159467,574705.07710576
241771.35135674,574794.14142564
241764.05661186,574805.07483105
241688.09890321,575187.28496248
241688.09690321,575212.24206248
241688.09530256,575237.2873942
241688.09349077,575259.90499583
241685.51562638,575272.87646819
241664.08959529,575304.97961667
241654.67757658,575352.32753901
241647.3105366,575361.9170427
241631.58082691,575399.85219465
241622.30840225,575411.92195136
241606.61076633,575449.78007221
241597.37509971,575461.79778719
241577.02710358,575510.85719554
241414.0951942,575754.98101931
241400.00451748,575825.8660527
241372.3055355,575861.92124461
241356.60702711,575899.78104212
241347.3708008,575911.7994853
241289.44237077,576051.46603889
241086.21475678,575932.18235484
240798.57159902,575863.6247018
240503.4542917,575882.18576082
240490.9553917,575884.86556082
240471.91916155,575889.14164009
240462.01916155,575891.46714009
240429.91855371,575899.5705145
240410.22225371,575904.8909145
240357.72188678,575920.6282154
240338.94058678,575926.8238154
240282.67676297,575947.27103205
240264.77086297,575954.39203205
240136.68989889,576016.21220099
240127.97499889,576021.21190099
240108.5160694,576032.66934304
240101.4974694,576036.90934304
239947.72762376,576151.25306842
239939.98402376,576158.25796842
239804.45397364,576308.45307046
239800.11547364,576314.36867046
239726.40662381,576445.08800268
239665.59763975,576441.02346723
239656.43663975,576441.34426723
239648.69693269,576441.64531161
239632.85603269,576442.32291161
239343.71972029,576498.0850764
239337.48002029,576500.2802764
239308.98548243,576510.79394015
239290.22998243,576518.03964015
239087.63939839,576645.15760715
239081.31902228,576644.38686372
239069.83972407,576642.82704225
239061.40825411,576641.7311933
239048.56361645,576639.92511594
239042.17692661,576639.09013675
239040.65092975,576638.8685282
239029.31411909,576637.28836938
238963.14571909,576628.45136938
238953.24340476,576627.17916351
238923.06380476,576623.45486351
238913.68059039,576622.34191247
238800.64797417,576609.47625523
238800.34623354,576609.43579192
238754.54403123,576593.17073103
238732.50409221,576585.14910295
238717.33650579,576579.76655271
238669.11000579,576563.08805271
238664.83304649,576561.61974097
238635.65954649,576551.67794097
238325.01797354,576498.29599906
238013.19173016,576544.25481218
237731.1600734,576684.9884725
237506.94223312,576906.51539787
237362.81376264,577186.8273715
237313.09351108,577498.07601029
237313.09141108,577512.18041029
237313.08970272,577537.29249901
237313.08770321,577562.25389586
237313.09588688,577587.49508692
237313.09390321,577612.24876377
237313.09220272,577637.29239751
237313.09020321,577662.25359522
237313.08850231,577687.30330185
237313.09638989,577712.45481825
237313.09480269,577737.2919935
237313.09270354,577762.24939066
237313.09100299,577787.29287466
237313.08880389,577812.24025015
237313.08730179,577837.30588963
237347.21347679,578096.37884529
237363.09007029,578134.67245209
237363.08990282,578137.29277279
237363.08770389,578162.23794944
237363.09618572,578187.50110675
237363.09410354,578212.24685696
237363.09339702,578222.65156027
237361.57275815,578234.18439904
237341.79084364,578296.27605551
237342.6383822,578377.78661046
237338.09180179,578412.26881378
237338.09030179,578437.31631378
237343.2573693,578437.31662322
237345.09173075,578613.73316144
237390.92718282,578747.89066486
237372.40324107,578792.56463328
237364.04755069,578805.08827089
237361.1364654,578819.7365812
237347.236896,578853.25800625
237343.0651129,578884.90524888
237322.30359852,578911.9301578
237306.60608517,578949.78798367
237297.37066459,578961.8053372
237281.6280007,578999.76109448
237272.3703362,579011.80737556
237256.60484882,579049.81794458
237247.30106555,579061.92850373
237207.36572043,579158.24036981
237138.5730334,579174.93568174
236851.59975237,579364.48384606
236839.18085237,579376.20604606
236832.84700696,579382.23715554
236821.90180696,579392.75085554
236810.97071511,579403.41265733
236796.91341511,579417.33465733
236785.76541824,579428.55134869
236774.88361824,579439.67474869
236761.63003071,579453.48454821
236735.00833071,579481.76024821
236533.53946562,579798.55460079
236463.08910209,580167.31619274
236463.09039728,580187.36792499
236463.08830354,580212.25115729
236463.09678504,580237.49837128
236463.09460389,580262.2421505
236463.09310179,580287.31801402
236497.21947817,580546.39169628
236497.57374827,580547.24617653
236497.76970215,580551.97995066
236497.23840612,580553.26127816
236474.25597364,580727.61101885
236358.19487455,580901.48888616
236123.03907473,580977.35490289
235909.34359926,581124.59597587
235906.9905373,581121.84700014
235893.91126646,581133.0425645
235876.53571351,581146.91974881
235859.83029236,581160.55934585
235848.09079236,581170.35724585
235831.49292404,581184.52003617
235818.01382404,581196.27813617
235761.52266317,581249.55743206
235749.27796317,581262.03913206
235726.83504407,581285.67493011
235714.29654407,581299.31843011
235656.75705685,581367.84511728
235646.39875685,581381.36641728
235622.36176463,581414.09928547
235612.03976463,581428.77088547
235581.05145768,581475.55365717
235576.73835768,581482.47965717
235567.84406635,581497.03744069
235559.59766635,581510.79724069
235531.23663884,581561.39212885
235518.16083884,581586.39212885
235501.96085361,581618.78014797
235490.01545361,581643.78374797
235483.18070486,581658.39164193
235474.05055772,581678.32263264
235467.2409598,581692.46653974
235460.08138122,581705.66146965
235459.71240467,581706.31167394
235452.55600451,581719.14119459
235442.65796824,581737.19620062
235433.26197175,581753.5696992
235410.37527423,581795.76710379
235406.6044054,581803.13640343
235398.07269917,581819.17429382
235385.04939917,581844.61419382
235365.96005667,581884.00605137
235362.20365378,581892.21045708
235354.84856457,581907.72466162
235344.78676457,581929.64706162
235337.37618628,581946.18677726
235334.33368628,581953.14567726
235323.04041018,581980.03783358
235318.60307281,581991.05149417
235312.79028101,582005.08363153
235296.47198101,582046.08643153
235290.40677861,582061.70603122
235284.92517861,582076.18093122
235281.04586995,582086.59925362
235280.77834387,582087.33012296
235269.14017522,582117.22635128
235226.97347425,582213.2302941
235212.27221879,582248.5187274
235199.36058648,582281.26075553
235187.79576277,582287.45630308
235172.08826277,582296.01590308
235134.80001146,582317.38746409
235118.71861146,582327.06936409
235092.29464077,582343.54397394
235070.87434077,582357.36667394
234826.24247896,582580.45763463
234667.86021227,582871.19700616
234613.0885059,583197.71558869
234613.09002738,583211.72701701
234588.09373479,583337.6423722
234588.09773479,583352.8069722
234603.53492436,583527.57502801
234604.67811388,583534.00552619
234600.193423,583546.11296516
234591.489123,583571.11886516
234579.36133419,583608.28438902
234571.10853419,583635.35848902
234562.07590173,583666.82916792
234556.77310173,583686.51446792
234549.32910814,583715.91673099
234544.52950814,583736.15963099
234541.37295029,583749.9037972
234539.59665029,583757.8959972
234534.76231902,583780.92322318
234529.81911902,583805.92852318
234527.19555909,583819.70708211
234525.61285909,583828.34858211
234525.35164716,583829.83615711
234479.12062739,583903.70838324
234461.90902739,583935.12348324
234431.12780925,583996.1702323
234409.23310925,584043.5561323
234378.88018485,584116.72865887
234352.52688485,584188.12675887
234336.38579633,584235.46992879
234296.32079633,584363.37142879
234284.32549984,584404.77226584
234281.67959984,584414.70006584
234273.68124198,584446.84097496
234268.98224198,584467.15337496
234265.21112107,584484.12539326
234263.65112107,584491.44619326
234255.77261966,584532.63824243
234252.16901966,584553.88484243
234238.0886,584721.105
234238.0886,584737.3801
234238.09669093,584762.47222722
234238.09530224,584787.31758541
234238.09330321,584812.26326473
234314.03333683,585194.59094343
234319.03624199,585202.08915125
234333.71342923,585298.21479448
234335.57355701,585302.01775075
234326.87141902,585371.5238114
234272.17997932,585503.46148232
234270.48318276,585516.36393326
234256.57721995,585549.89185515
234247.23205121,585562.05803691
